date,region,category,total_sales,total_profit
2025-03-15,South,Technology,104.37,29.49
2025-03-15,East,Office Supplies,1906.31,461.68
2025-03-16,East,Office Supplies,545.52,52.15
2025-03-16,West,Office Supplies,1739.71,407.27
2025-03-16,West,Technology,323.68,94.94
2025-03-16,West,Furniture,1391.0700000000002,218.70999999999998
2025-03-16,East,Technology,974.28,194.28
2025-03-16,East,Furniture,1002.8100000000001,230.35
2025-03-16,South,Furniture,1192.1299999999999,251.92000000000002
2025-03-16,South,Office Supplies,716.15,131.93
2025-03-16,Central,Office Supplies,1552.88,334.56
2025-03-16,Central,Technology,708.3,54.93
2025-03-17,Central,Technology,314.4,91.58
2025-03-17,Central,Furniture,734.03,142.32999999999998
2025-03-17,East,Technology,311.7,48.98
2025-03-17,East,Furniture,852.26,209.76
2025-03-17,West,Furniture,142.51,33.6
2025-03-17,West,Office Supplies,766.96,148.01
2025-03-17,Central,Office Supplies,1382.23,197.22
2025-03-17,South,Furniture,581.28,139.91
2025-03-17,South,Technology,679.75,73.08
2025-03-17,South,Office Supplies,2213.08,335.68999999999994
2025-03-18,West,Technology,1868.69,235.25
2025-03-18,West,Office Supplies,481.34,83.35
2025-03-18,East,Office Supplies,414.86,79.87
2025-03-18,East,Technology,2044.67,508.76
2025-03-18,Central,Furniture,412.14,45.43
2025-03-18,South,Furniture,574.4,44.35
2025-03-18,South,Technology,674.29,104.52
2025-03-19,Central,Technology,908.0699999999999,171.6
2025-03-19,South,Furniture,2953.19,489.30000000000007
2025-03-19,East,Furniture,321.18,77.46
2025-03-19,South,Office Supplies,315.39,63.29
2025-03-19,East,Office Supplies,888.27,107.26
2025-03-19,West,Technology,2126.53,307.25
2025-03-19,Central,Office Supplies,1254.78,253.77
2025-03-20,South,Furniture,1314.44,287.3
2025-03-20,South,Office Supplies,1295.5700000000002,276.91999999999996
2025-03-20,Central,Technology,885.61,257.6
2025-03-20,Central,Office Supplies,2283.93,317.12
2025-03-20,West,Furniture,819.44,192.69
2025-03-20,East,Furniture,677.14,108.37
2025-03-20,West,Office Supplies,326.21,54.44
2025-03-20,South,Technology,1898.3,389.53
2025-03-21,South,Office Supplies,705.7,147.31
2025-03-21,South,Furniture,320.19,47.94
2025-03-21,Central,Furniture,788.28,140.03
2025-03-21,Central,Office Supplies,1320.49,196.75
2025-03-21,West,Furniture,1169.85,305.38
2025-03-21,Central,Technology,1912.33,340.14
2025-03-21,South,Technology,889.85,67.32
2025-03-21,West,Technology,705.64,70.63
2025-03-21,East,Office Supplies,538.47,122.37
2025-03-21,East,Technology,1031.15,151.38
2025-03-22,West,Furniture,1122.4,318.29
2025-03-22,South,Office Supplies,723.95,148.26
2025-03-22,West,Office Supplies,908.73,244.55
2025-03-22,Central,Office Supplies,2185.9900000000002,628.92
2025-03-22,Central,Technology,1329.31,277.06
2025-03-22,South,Technology,916.7099999999999,150.57999999999998
2025-03-22,Central,Furniture,510.89,74.71
2025-03-23,South,Office Supplies,2178.2799999999997,333.88
2025-03-23,West,Office Supplies,1488.21,218.67
2025-03-23,South,Technology,80.25,8.38
2025-03-23,East,Furniture,1261.83,189.51
2025-03-23,West,Furniture,984.8499999999999,227.81
2025-03-24,Central,Technology,786.05,112.02
2025-03-24,West,Technology,2190.15,533.59
2025-03-24,South,Furniture,1469.25,365.90999999999997
2025-03-24,South,Office Supplies,1004.3699999999999,225.01
2025-03-24,South,Technology,939.74,118.34
2025-03-24,East,Technology,1177.33,234.97000000000003
2025-03-24,Central,Furniture,548.77,153.54999999999998
2025-03-24,East,Furniture,2211.1800000000003,445.4
2025-03-24,West,Furniture,1063.75,176.25
2025-03-25,West,Technology,708.41,61.89
2025-03-25,Central,Office Supplies,461.17,131.33
2025-03-25,East,Office Supplies,767.95,199.51999999999998
2025-03-25,East,Technology,2023.2800000000002,273.04999999999995
2025-03-25,South,Furniture,1522.45,396.48
2025-03-25,South,Office Supplies,1268.79,222.76
2025-03-25,Central,Technology,1196.1999999999998,162.47
2025-03-25,West,Office Supplies,50.88,6.61
2025-03-25,West,Furniture,168.33,14.64
2025-03-25,Central,Furniture,952.21,272.76
2025-03-25,East,Furniture,184.38,26.76
2025-03-26,South,Technology,103.6,23.5
2025-03-26,Central,Technology,1331.63,230.88
2025-03-26,Central,Office Supplies,974.74,81.91
2025-03-26,West,Technology,755.5799999999999,87.04
2025-03-26,West,Office Supplies,2447.75,392.05
2025-03-26,East,Furniture,471.96,52.51
2025-03-26,South,Furniture,567.2,67.0
2025-03-26,East,Office Supplies,469.92999999999995,97.22
2025-03-26,South,Office Supplies,1380.12,290.17
2025-03-27,West,Office Supplies,122.02,32.15
2025-03-27,West,Technology,86.97,22.17
2025-03-27,East,Furniture,1641.15,359.04999999999995
2025-03-27,East,Office Supplies,1199.79,157.38
2025-03-27,Central,Office Supplies,462.13,116.07
2025-03-27,East,Technology,521.22,94.74
2025-03-27,West,Furniture,539.04,138.91
2025-03-27,South,Technology,1104.35,134.67000000000002
2025-03-28,Central,Furniture,1402.41,123.67
2025-03-28,West,Office Supplies,979.22,239.08
2025-03-28,South,Furniture,788.62,196.92
2025-03-28,South,Technology,778.53,191.41
2025-03-28,South,Office Supplies,675.37,44.7
2025-03-28,Central,Technology,90.8,12.61
2025-03-28,East,Office Supplies,665.47,174.48
2025-03-28,West,Furniture,785.37,149.94
2025-03-28,East,Technology,726.58,139.44
2025-03-29,East,Technology,1024.8700000000001,246.76
2025-03-29,East,Furniture,125.94,7.11
2025-03-29,East,Office Supplies,562.44,51.730000000000004
2025-03-29,South,Technology,650.39,120.49
2025-03-29,West,Furniture,406.77,54.5
2025-03-29,Central,Office Supplies,587.12,98.3
2025-03-30,Central,Furniture,364.76,69.44
2025-03-30,East,Office Supplies,356.55,96.69
2025-03-30,East,Technology,428.16,32.67
2025-03-30,Central,Office Supplies,1254.73,246.97
2025-03-30,West,Office Supplies,193.8,26.849999999999998
2025-03-30,West,Furniture,748.31,125.11
2025-03-30,South,Technology,850.42,252.78
2025-03-30,South,Office Supplies,933.35,90.37
2025-03-30,East,Furniture,584.48,85.58
2025-03-30,South,Furniture,581.59,82.52
2025-03-31,Central,Office Supplies,748.44,204.82
2025-03-31,East,Technology,76.02,14.9
2025-03-31,West,Office Supplies,1161.7,138.71
2025-03-31,South,Office Supplies,344.86,69.39
2025-03-31,East,Office Supplies,514.19,33.13
2025-03-31,South,Technology,843.06,74.52
2025-03-31,Central,Furniture,1928.5099999999998,258.69
2025-03-31,West,Technology,1168.08,97.99000000000001
2025-03-31,South,Furniture,184.82,54.48
2025-03-31,Central,Technology,547.69,30.21
2025-04-01,Central,Technology,255.58,17.36
2025-04-01,West,Furniture,678.1899999999999,69.85000000000001
2025-04-01,South,Furniture,1349.8600000000001,260.87
2025-04-01,Central,Furniture,969.2,104.49
2025-04-01,East,Office Supplies,1304.02,191.93
2025-04-01,West,Office Supplies,792.87,157.78
2025-04-01,South,Technology,905.27,203.51
2025-04-01,West,Technology,1442.8899999999999,146.38
2025-04-01,East,Furniture,246.64,55.12
2025-04-02,South,Office Supplies,123.12,13.12
2025-04-02,West,Office Supplies,890.78,71.9
2025-04-02,East,Office Supplies,1408.8,396.06000000000006
2025-04-02,Central,Office Supplies,497.32,126.27
2025-04-02,East,Furniture,1413.02,178.57
2025-04-02,West,Furniture,685.17,147.24
2025-04-02,West,Technology,1698.25,279.94
2025-04-02,Central,Furniture,766.87,75.98
2025-04-02,East,Technology,732.81,96.57
2025-04-03,Central,Technology,627.45,159.64
2025-04-03,East,Office Supplies,322.8,50.12
2025-04-03,East,Furniture,351.51,86.15
2025-04-03,East,Technology,1011.11,105.28999999999999
2025-04-03,South,Furniture,407.65,27.13
2025-04-03,Central,Furniture,1259.3899999999999,234.59
2025-04-03,Central,Office Supplies,452.21,108.34
2025-04-03,West,Technology,990.03,269.27
2025-04-03,South,Technology,835.1,49.42
2025-04-04,West,Technology,1099.3400000000001,164.49
2025-04-04,Central,Office Supplies,964.3800000000001,110.16
2025-04-04,West,Furniture,253.86,19.9
2025-04-04,South,Office Supplies,634.51,106.82
2025-04-04,East,Technology,194.23,52.11
2025-04-04,South,Furniture,2678.27,580.7
2025-04-04,East,Office Supplies,965.21,195.13
2025-04-04,East,Furniture,346.36,47.43
2025-04-04,Central,Technology,971.72,248.6
2025-04-04,West,Office Supplies,2357.1,509.04999999999995
2025-04-05,West,Furniture,89.91,10.19
2025-04-05,East,Furniture,430.01,42.32
2025-04-05,East,Office Supplies,439.96,28.17
2025-04-05,Central,Technology,1091.03,274.98
2025-04-05,South,Technology,1425.04,255.34
2025-04-05,Central,Furniture,464.17,57.55
2025-04-05,South,Furniture,48.400000000000006,3.84
2025-04-06,East,Furniture,503.39,129.89
2025-04-06,Central,Office Supplies,886.89,85.17
2025-04-06,Central,Technology,1305.73,338.48
2025-04-06,West,Furniture,1323.24,261.93
2025-04-06,Central,Furniture,482.46,52.11
2025-04-06,East,Office Supplies,1502.26,146.92000000000002
2025-04-06,South,Furniture,195.07,45.64
2025-04-06,South,Technology,380.89,88.1
2025-04-07,East,Furniture,221.91,49.34
2025-04-07,South,Furniture,1459.1200000000001,140.21
2025-04-07,Central,Office Supplies,498.43,71.76
2025-04-07,Central,Technology,692.53,105.59
2025-04-07,East,Technology,500.99,113.25
2025-04-07,South,Technology,1890.29,358.08
2025-04-07,West,Furniture,569.58,83.22
2025-04-07,Central,Furniture,286.70000000000005,69.39
2025-04-08,South,Technology,212.98,45.65
2025-04-08,West,Furniture,863.9300000000001,172.41
2025-04-08,Central,Office Supplies,1494.72,429.83
2025-04-08,West,Office Supplies,785.12,156.8
2025-04-08,South,Furniture,1130.19,192.82999999999998
2025-04-08,East,Furniture,549.77,71.49
2025-04-08,Central,Furniture,872.47,167.15
2025-04-08,East,Technology,974.55,152.98
2025-04-09,South,Technology,993.21,150.26
2025-04-09,East,Office Supplies,2084.2799999999997,489.22
2025-04-09,West,Furniture,2871.59,635.17
2025-04-09,West,Office Supplies,561.91,45.34
2025-04-09,Central,Office Supplies,58.16,11.38
2025-04-09,East,Furniture,760.02,138.05
2025-04-09,South,Furniture,465.78,52.15
2025-04-10,East,Furniture,2034.03,434.31
2025-04-10,West,Office Supplies,1238.1,197.08
2025-04-10,West,Technology,2038.63,387.90999999999997
2025-04-10,West,Furniture,898.54,204.51
2025-04-10,South,Office Supplies,765.32,40.08
2025-04-10,Central,Furniture,724.03,69.44
2025-04-10,East,Office Supplies,1645.17,323.71
2025-04-10,South,Technology,1245.23,83.49
2025-04-11,East,Office Supplies,1770.3400000000001,339.46
2025-04-11,Central,Furniture,578.94,40.84
2025-04-11,South,Technology,63.82,17.33
2025-04-11,South,Furniture,540.89,137.4
2025-04-11,Central,Technology,170.79,47.99
2025-04-11,West,Technology,91.69,7.87
2025-04-11,Central,Office Supplies,1181.05,298.15999999999997
2025-04-11,East,Technology,1187.28,122.48
2025-04-12,Central,Office Supplies,1175.24,263.55
2025-04-12,West,Office Supplies,480.53999999999996,59.01
2025-04-12,South,Furniture,1822.75,369.5799999999999
2025-04-12,Central,Furniture,1329.08,241.04
2025-04-12,South,Technology,1031.84,154.41
2025-04-12,East,Furniture,795.23,165.45
2025-04-12,Central,Technology,1611.71,328.94
2025-04-12,West,Technology,1070.8200000000002,113.2
2025-04-12,East,Technology,1746.3,227.23999999999998
2025-04-13,East,Office Supplies,999.09,236.37
2025-04-13,Central,Furniture,474.38,77.98
2025-04-13,West,Office Supplies,649.2,71.1
2025-04-13,West,Furniture,817.6700000000001,171.61
2025-04-13,East,Technology,622.64,113.35
2025-04-13,West,Technology,122.03,21.24
2025-04-13,Central,Office Supplies,748.27,112.28
2025-04-13,East,Furniture,863.15,87.69
2025-04-14,East,Furniture,754.37,125.92
2025-04-14,West,Furniture,347.63,50.91
2025-04-14,East,Office Supplies,522.23,64.89
2025-04-14,South,Furniture,697.45,54.95
2025-04-14,Central,Furniture,834.35,63.58
2025-04-14,East,Technology,893.88,217.34
2025-04-14,Central,Office Supplies,1180.12,120.13999999999999
2025-04-14,West,Office Supplies,966.23,112.97
2025-04-14,South,Technology,256.55,75.94
2025-04-15,Central,Office Supplies,921.23,133.31
2025-04-15,East,Furniture,828.55,145.31
2025-04-15,Central,Technology,2740.7200000000003,664.1600000000001
2025-04-15,West,Furniture,344.90000000000003,42.3
2025-04-15,South,Office Supplies,872.21,257.47
2025-04-15,West,Technology,1309.76,191.45999999999998
2025-04-15,East,Technology,535.4399999999999,59.69
2025-04-15,South,Technology,854.73,224.87
2025-04-15,East,Office Supplies,487.89,106.41
2025-04-16,Central,Office Supplies,429.75,58.39
2025-04-16,South,Furniture,1274.8,269.96999999999997
2025-04-16,East,Technology,388.46,115.06
2025-04-16,East,Office Supplies,753.74,198.23
2025-04-16,Central,Technology,840.93,106.99
2025-04-16,West,Office Supplies,944.21,99.29
2025-04-16,East,Furniture,683.96,74.74000000000001
2025-04-16,Central,Furniture,571.38,102.81
2025-04-16,South,Office Supplies,28.01,2.15
2025-04-17,East,Furniture,2209.83,466.90999999999997
2025-04-17,Central,Furniture,611.95,51.69
2025-04-17,South,Office Supplies,1494.22,359.75
2025-04-17,Central,Technology,818.47,78.85
2025-04-17,West,Office Supplies,573.03,170.64
2025-04-17,South,Furniture,2535.28,425.26
2025-04-17,East,Office Supplies,820.12,193.92
2025-04-17,South,Technology,689.51,88.41
2025-04-17,East,Technology,721.5,210.0
2025-04-18,South,Furniture,700.14,119.85
2025-04-18,Central,Office Supplies,518.94,102.5
2025-04-18,Central,Furniture,172.77,27.22
2025-04-18,East,Furniture,413.24,109.04
2025-04-18,West,Office Supplies,936.96,162.87
2025-04-18,West,Furniture,828.87,85.4
2025-04-18,South,Office Supplies,393.54,50.41
2025-04-18,East,Technology,1036.1399999999999,163.82999999999998
2025-04-18,East,Office Supplies,2577.4700000000003,611.6800000000001
2025-04-18,West,Technology,1871.52,204.31
2025-04-19,South,Office Supplies,170.94,19.72
2025-04-19,East,Office Supplies,722.14,124.58
2025-04-19,West,Technology,821.98,222.01
2025-04-19,Central,Technology,1749.75,404.09000000000003
2025-04-19,West,Furniture,1513.62,233.8
2025-04-19,East,Technology,1421.08,141.74
2025-04-20,South,Office Supplies,774.91,54.34
2025-04-20,Central,Office Supplies,1192.04,154.27
2025-04-20,East,Office Supplies,910.36,55.37
2025-04-20,West,Office Supplies,566.19,162.58
2025-04-20,South,Furniture,870.3,147.73
2025-04-20,East,Furniture,513.25,47.59
2025-04-21,East,Office Supplies,2181.0699999999997,295.73
2025-04-21,Central,Office Supplies,800.32,121.46
2025-04-21,East,Technology,140.45,39.45
2025-04-21,Central,Technology,1194.28,163.61
2025-04-21,West,Furniture,790.3100000000001,45.05
2025-04-21,West,Technology,1356.78,221.98
2025-04-22,East,Furniture,124.62,13.25
2025-04-22,West,Furniture,920.19,61.44
2025-04-22,South,Furniture,647.43,106.37
2025-04-22,East,Office Supplies,150.18,27.72
2025-04-22,Central,Technology,1699.8400000000001,197.17000000000002
2025-04-22,Central,Office Supplies,917.56,152.06
2025-04-23,South,Technology,737.08,113.68
2025-04-23,Central,Office Supplies,882.15,57.36
2025-04-23,South,Furniture,1338.92,221.76
2025-04-23,West,Office Supplies,769.56,99.53
2025-04-23,West,Technology,179.93,9.08
2025-04-23,East,Office Supplies,440.04,36.98
2025-04-23,West,Furniture,457.41,103.26
2025-04-24,West,Furniture,2088.94,312.37
2025-04-24,South,Office Supplies,945.66,56.52
2025-04-24,East,Office Supplies,794.31,123.82
2025-04-24,South,Technology,784.4,143.28
2025-04-24,Central,Furniture,957.22,113.54
2025-04-24,South,Furniture,1833.0700000000002,394.87
2025-04-24,East,Technology,672.53,102.89
2025-04-24,Central,Technology,1651.7,292.08
2025-04-24,West,Technology,270.81,69.91
2025-04-24,East,Furniture,1296.46,190.94
2025-04-25,Central,Technology,208.55,32.14
2025-04-25,West,Office Supplies,524.71,157.14
2025-04-25,West,Furniture,798.47,125.72
2025-04-25,Central,Furniture,241.57,37.72
2025-04-25,East,Technology,468.68,82.72
2025-04-25,West,Technology,640.64,106.24
2025-04-25,East,Office Supplies,738.02,157.91
2025-04-25,Central,Office Supplies,2281.38,363.23
2025-04-25,South,Office Supplies,586.78,138.69
2025-04-26,West,Furniture,413.14,27.49
2025-04-26,East,Furniture,869.08,122.56
2025-04-26,West,Technology,410.85,55.85
2025-04-26,East,Technology,1346.19,351.35
2025-04-26,South,Furniture,748.03,54.6
2025-04-26,Central,Furniture,630.09,161.32
2025-04-27,East,Technology,535.8,106.52
2025-04-27,West,Office Supplies,1073.93,96.53999999999999
2025-04-27,East,Furniture,899.0,160.76
2025-04-27,Central,Technology,220.67999999999998,28.13
2025-04-27,South,Technology,459.47,30.42
2025-04-27,West,Furniture,422.53,109.97
2025-04-27,East,Office Supplies,621.98,82.01
2025-04-28,West,Office Supplies,915.16,138.91
2025-04-28,East,Furniture,800.88,100.38
2025-04-28,South,Technology,670.51,77.24
2025-04-28,Central,Furniture,971.33,170.4
2025-04-28,South,Furniture,308.96,28.39
2025-04-28,Central,Office Supplies,418.19,38.95
2025-04-28,South,Office Supplies,1159.37,247.74
2025-04-28,East,Office Supplies,1547.2,248.95
2025-04-28,West,Technology,261.98,75.44
2025-04-29,South,Office Supplies,1272.72,339.34000000000003
2025-04-29,Central,Furniture,611.55,143.43
2025-04-29,East,Office Supplies,390.56,78.9
2025-04-29,West,Office Supplies,661.38,129.9
2025-04-29,West,Furniture,420.42,122.85
2025-04-29,Central,Technology,664.59,82.86
2025-04-29,South,Furniture,464.6,100.29
2025-04-29,South,Technology,1077.22,133.11
2025-04-30,South,Technology,364.12,108.83
2025-04-30,Central,Furniture,535.79,93.16
2025-04-30,West,Furniture,1349.13,153.83
2025-04-30,West,Technology,1934.7,422.02
2025-04-30,East,Office Supplies,756.4,146.11
2025-05-01,West,Technology,231.32,29.15
2025-05-01,South,Furniture,839.81,166.38
2025-05-01,Central,Furniture,306.36,30.67
2025-05-01,West,Office Supplies,803.38,213.3
2025-05-01,East,Office Supplies,919.76,108.22
2025-05-01,Central,Technology,113.96,33.19
2025-05-02,Central,Furniture,1055.62,272.56
2025-05-02,West,Office Supplies,923.04,129.55
2025-05-02,South,Technology,611.58,83.64
2025-05-02,East,Technology,645.55,127.89
2025-05-02,West,Technology,1150.05,253.13
2025-05-02,East,Furniture,1197.9,241.60999999999996
2025-05-02,Central,Office Supplies,973.5899999999999,153.28
2025-05-02,West,Furniture,707.4000000000001,188.66
2025-05-02,Central,Technology,96.01,6.94
2025-05-03,East,Office Supplies,459.66,124.73
2025-05-03,South,Technology,1432.96,321.0
2025-05-03,West,Office Supplies,831.51,129.55
2025-05-04,South,Office Supplies,238.48,12.34
2025-05-04,East,Furniture,1535.4899999999998,370.26
2025-05-04,Central,Furniture,570.28,120.03
2025-05-04,West,Furniture,773.3600000000001,207.26000000000002
2025-05-04,Central,Office Supplies,980.74,87.51
2025-05-04,South,Furniture,1145.27,206.77
